OrderID;Bestelldatum;Lieferdatum;CustomerID;ProductID;SalesRepID;Menge;Einzelpreis;Rabatt;Status;Kanal
O01809;10.07.2022;2022-07-22;K0288;P0031;SR011;1;80.27;0.05;In Bearbeitung;Online
O01810;2024-12-18;2024-12-30;K0285;P0033;SR016;3;1148.34;0.05;Abgeschlossen;Partner
O01811;2022-11-22;2022-12-01;K0340;P0069;SR008;2;67.55;0.1;Abgeschlossen;Online
O01812;2024-05-24;2024-06-02;K0224;P0066;SR015;2;962.87;0.0;Abgeschlossen;Telefon
O01813;2024-09-09;2024-09-14;K0143;P0042;SR008;2;1022.71;0.0;Abgeschlossen;Online
O01814;2023-11-07;2023-11-17;K0245;P0042;SR012;5;1009.75;0.0;Abgeschlossen;Telefon
O01815;2024-12-14;2024-12-21;K0033;P0082;SR015;10;54.03;0.0;In Bearbeitung;Außendienst
O01816;2023-06-11;2023-06-17;K0317;P0064;SR017;2;659.33;0.0;In Bearbeitung;Außendienst
O01817;20.12.2024;2024-12-30;K0314;P0052;SR017;5;920.36;0.1;Abgeschlossen;Online
O01818;2023-01-28;;K0032;P0015;SR018;3;293.84;0.0;Abgeschlossen;Online
O01819;2023-09-18;2023-10-01;K0144;P0070;SR009;1;143.23;0.05;Abgeschlossen;Telefon
O01820;2023-07-17;2023-07-18;K0026;P0011;SR005;1;168.55;0.0;In Bearbeitung;Online
O01821;2024-03-30;2024-04-11;K0192;P0068;SR017;5;260.4;0.0;Storniert;Online
O01822;2024-09-19;2024-10-03;K0021;P0079;SR016;2;1169.65;0.05;Abgeschlossen;Online
O01823;2022-08-08;2022-08-18;K0203;P0039;SR004;2;225.5;0.0;Abgeschlossen;Telefon
O01824;25/06/2022;2022-07-01;K0187;P0006;SR007;2;1152.44;0.05;Abgeschlossen;Telefon
O01825;2022-10-12;2022-10-14;K0233;P0044;SR014;1;2062.19;0.0;Abgeschlossen;Online
O01826;2024-07-02;2024-07-11;K0384;P0051;SR001;3;884.86;0.1;Abgeschlossen;Außendienst
O01827;2024-07-23;2024-07-31;K0052;P0078;SR005;1;2099.13;0.05;Abgeschlossen;Außendienst
O01828;2023-07-19;2023-07-29;K0106;P0013;SR019;2;203.41;0.0;In Bearbeitung;Online
O01829;2024-02-16;2024-02-29;K0228;P0056;SR013;5;158.2;0.0;Abgeschlossen;Telefon
O01830;03.06.2024;2024-06-12;K0327;P0040;SR010;1;267.55;0.0;Abgeschlossen;Partner
O01831;2024-09-24;2024-10-01;K0137;P0079;SR001;2;1092.48;0.0;Abgeschlossen;Telefon
O01832;2022-09-10;2022-09-16;K0340;P0007;SR003;1;2001.32;0.1;Abgeschlossen;Online
O01833;2022-10-01;2022-10-04;K0338;P0034;SR016;1;334.77;0.0;Abgeschlossen;Online
O01834;15/07/2022;2022-07-22;K0325;P0063;SR015;5;74.99;0.0;Abgeschlossen;Online
O01835;2023-12-06;2023-12-14;K0191;P0045;SR005;1;269.67;0.15;Abgeschlossen;Telefon
O01836;2023-02-01;2023-02-08;K0272;P0034;SR002;1;327.54;0.1;Abgeschlossen;Telefon
O01837;07/16/2022;2022-07-21;K0129;P0052;SR017;1;976.69;0.05;In Bearbeitung;Außendienst
O01838;2022-03-27;2022-04-05;K0179;P0041;SR013;1;90.99;0.05;Abgeschlossen;Online
O01839;09/06/2022;2022-06-17;K0199;P0013;SR004;2;203.13;0.0;Abgeschlossen;Außendienst
O01840;28.09.2024;2024-10-07;K0331;P0035;SR004;2;1041.28;0.0;Abgeschlossen;Online
O01841;18/05/2024;2024-05-26;K0187;P0075;SR007;1;112.85;0.1;Abgeschlossen;Online
O01842;2022-04-04;;K0361;P0068;SR020;1;265.9;0.0;In Bearbeitung;Partner
O01843;2022-06-02;2022-06-07;K0055;P0025;SR004;2;1807.26;0.0;Abgeschlossen;Online
O01844;2024-09-09;2024-09-21;K0345;P0029;SR012;2;1797,93;0.1;Abgeschlossen;Außendienst
O01845;2024-07-23;2024-08-03;K0361;P0002;SR005;3;1576,06;0.0;Abgeschlossen;Außendienst
O01846;30/04/2024;2024-05-04;K0090;P0044;SR007;1;2098.48;0.0;In Bearbeitung;Online
O01847;2022-08-01;2022-08-03;K0268;P0050;SR020;2;903.99;0.1;Abgeschlossen;Online
O01848;10/08/2022;2022-08-20;K0082;P0049;SR004;2;825.53;0.2;In Bearbeitung;Außendienst
O01849;2023-06-25;2023-07-06;K0389;P0041;SR017;1;91.81;0.0;Abgeschlossen;Außendienst
O01850;12/26/2024;2025-01-06;K0057;P0067;SR004;5;190.44;0.0;Storniert;Online
O01851;25.07.2022;2022-08-06;K0074;P0008;SR008;1;3226.28;0.0;Abgeschlossen;Online
O01852;2024-02-22;2024-03-04;K0255;P0011;SR013;1;164,67;0.05;Abgeschlossen;Online
O01853;26/06/2024;2024-06-29;K0050;P0015;SR008;5;284.39;0.0;Abgeschlossen;Außendienst
O01854;2024-05-13;2024-05-24;K0248;P0006;SR004;1;1165,97;0.0;Abgeschlossen;Online
O01855;2022-05-15;2022-05-26;K0216;P0084;SR017;10;313,92;0.0;Abgeschlossen;Außendienst
O01856;2023-04-01;2023-04-02;K0154;P0014;SR019;3;1206.27;0.1;Abgeschlossen;Außendienst
O01857;2024-04-01;2024-04-02;K0153;P0014;SR003;5;1280.04;0.05;Abgeschlossen;Außendienst
O01858;2022-02-01;2022-02-05;K0017;P0073;SR016;1;258.1;0.0;Zurückgestellt;Telefon
O01859;01/20/2023;2023-01-27;K0378;P0048;SR005;1;1215.59;0.2;Abgeschlossen;Online
O01860;2024-03-26;2024-04-07;K0035;P0077;SR008;5;452.06;0.0;Abgeschlossen;Online
O01861;2024-01-22;2024-02-04;K0388;P0004;SR016;1;216.61;0.15;Abgeschlossen;Außendienst
O01862;19/06/2022;2022-06-20;K0258;P0039;SR009;1;226.91;0.0;Abgeschlossen;Online
O01863;2022-02-23;2022-02-26;K0112;P0045;SR005;1;281.0;0.1;Abgeschlossen;Telefon
O01864;2022-01-25;2022-01-29;K0189;P0066;SR016;3;941,54;0.0;Storniert;Online
O01865;2024-10-21;2024-10-29;K0017;P0045;SR016;5;264.69;0.0;Storniert;Außendienst
O01866;2023-10-19;2023-10-23;K0201;P0033;SR007;1;1139.83;0.1;Abgeschlossen;Außendienst
O01867;2024-03-05;2024-03-10;K0224;P0008;SR005;1;3227.19;0.1;Storniert;Außendienst
O01868;2023-04-30;2023-05-01;K0120;P0011;SR016;1;173.37;0.0;In Bearbeitung;Außendienst
O01869;08/27/2022;;K0256;P0034;SR014;2;332.69;0.1;Abgeschlossen;Außendienst
O01870;2023-12-07;;K0112;P0015;SR005;1;292.71;0.0;Abgeschlossen;Außendienst
O01871;2024-04-26;2024-05-10;K0297;P0039;SR016;1;218.14;0.2;Abgeschlossen;Online
O01872;2023-12-01;2023-12-09;K0381;P0045;SR017;2;268.81;0.0;Abgeschlossen;Online
O01873;2022-01-22;2022-02-01;K0349;P0004;SR010;10;206.49;0.1;In Bearbeitung;Online
O01874;2024-04-15;2024-04-17;K0374;P0077;SR008;1;428.59;0.0;Abgeschlossen;Außendienst
O01875;2024-08-17;2024-08-18;K0234;P0057;SR013;1;30.69;0.1;Abgeschlossen;Online
O01876;2022-06-24;2022-06-25;K0382;P0057;SR002;3;31.98;0.0;Abgeschlossen;Telefon
O01877;2023-08-12;2023-08-16;K0209;P0070;SR009;1;151.35;0.0;In Bearbeitung;Online
O01878;01.04.2024;2024-04-15;K0144;P0049;SR004;1;848.54;0.15;Abgeschlossen;Partner
O01879;2022-09-25;2022-09-29;K0002;P0052;SR013;2;957.52;0.1;Abgeschlossen;Online
O01880;23/02/2024;2024-03-08;K0367;P0007;SR005;1;2006.53;0.05;Abgeschlossen;Telefon
O01881;2023-06-09;2023-06-12;K0060;P0075;SR004;10;111.84;0.0;Abgeschlossen;Online
O01882;2023-11-14;;K0155;P0017;SR013;2;624,58;0.0;Abgeschlossen;Partner
O01883;24.09.2022;2022-09-27;K0093;P0006;SR008;5;1159.93;0.0;Storniert;Telefon
O01884;27.09.2022;2022-10-06;K0206;P0054;SR010;2;290.82;0.0;Storniert;Telefon
O01885;2024-01-12;2024-01-25;K0129;P0021;SR012;2;129,29;0.15;Abgeschlossen;Online
O01886;2024-08-22;;K0100;P0024;SR001;1;800,52;0.0;Abgeschlossen;Außendienst
O01887;2022-06-18;2022-06-30;K0349;P0021;SR005;1;132.7;0.0;Abgeschlossen;Telefon
O01888;2023-07-06;2023-07-13;K0357;P0009;SR002;5;3258.12;0.05;In Bearbeitung;Online
O01889;16.12.2022;;K0230;P0033;SR013;3;1156.1;0.0;Storniert;Online
O01890;2024-02-02;2024-02-11;K0097;P0026;SR005;1;88,57;0.05;Abgeschlossen;Außendienst
O01891;01.07.2024;2024-07-11;K0046;P0034;SR013;1;319.52;0.0;Abgeschlossen;Online
O01892;2024-01-18;2024-01-19;K0236;P0001;SR003;2;761.72;0.2;Zurückgestellt;Außendienst
O01893;04/05/2022;2022-04-07;K0038;P0074;SR009;1;737.64;0.0;Abgeschlossen;Außendienst
O01894;2024-09-03;2024-09-13;K0002;P0035;SR008;1;1037.83;0.0;Zurückgestellt;Telefon
O01895;2023-03-09;2023-03-22;K0064;P0010;SR018;1;957.2;0.0;Abgeschlossen;Außendienst
O01896;2023-01-11;2023-01-16;K0155;P0015;SR013;1;291.17;0.0;Abgeschlossen;Online
O01897;2023-09-08;2023-09-19;K0122;P0009;SR007;10;3414.79;0.0;Abgeschlossen;Außendienst
O01898;2023-06-13;2023-06-18;K0237;P0062;SR006;1;242.09;0.0;Abgeschlossen;Partner
O01899;2022-08-14;2022-08-20;K0193;P0047;SR017;3;287.24;0.0;Abgeschlossen;Außendienst
O01900;2023-07-08;2023-07-17;K0293;P0007;SR008;2;1859.62;0.0;Storniert;Partner
O01901;2022-05-15;2022-05-22;K0291;P0037;SR001;1;464.96;0.0;Storniert;Telefon
O01902;20.06.2023;2023-06-30;K0071;P0017;SR011;1;591.28;0.05;Abgeschlossen;Außendienst
O01903;2023-11-12;2023-11-15;K0323;P0008;SR004;1;3152,05;0.1;Abgeschlossen;Online
O01904;2022-01-27;2022-01-28;K0252;P0043;SR016;2;36.58;0.05;Abgeschlossen;Partner
O01905;2022-12-02;2022-12-05;K0140;P0058;SR014;2;286.24;0.2;Abgeschlossen;Online
O01906;2022-06-18;2022-06-24;K0356;P0062;SR019;2;245.91;0.0;In Bearbeitung;Online
O01907;2022-01-22;2022-01-23;K0121;P0052;SR011;1;974.07;0.05;In Bearbeitung;Telefon
O01908;2023-09-09;2023-09-12;K0209;P0009;SR014;1;3431.49;0.05;Abgeschlossen;Außendienst
O01909;2022-09-13;2022-09-20;K0091;P0083;SR009;2;418.67;0.05;In Bearbeitung;Telefon
O01910;2023-09-19;2023-09-23;K0293;P0029;SR008;1;1721.54;0.0;Abgeschlossen;Außendienst
O01911;17/11/2024;2024-11-25;K0353;P0045;SR009;1;268.83;0.0;In Bearbeitung;Telefon
O01912;29.11.2023;2023-12-03;K0247;P0030;SR014;3;33.01;0.0;Abgeschlossen;Online
O01913;2022-02-14;2022-02-25;K0389;P0061;SR012;1;405.0;0.0;Abgeschlossen;Online
O01914;2023-05-25;2023-06-08;K0205;P0007;SR008;1;1840.87;0.05;Abgeschlossen;Online
O01915;2023-07-14;2023-07-17;K0301;P0035;SR004;2;1015.65;0.0;Abgeschlossen;Online
O01916;27.09.2022;2022-10-03;K0191;P0048;SR005;3;1171.88;0.0;Abgeschlossen;Telefon
O01917;2023-12-17;2023-12-29;K0376;P0045;SR003;2;264.87;0.2;Storniert;Partner
O01918;2023-10-06;2023-10-12;K0057;P0043;SR019;1;39.64;0.0;Abgeschlossen;Partner
O01919;2022-02-05;2022-02-19;K0143;P0053;SR008;1;682.82;0.1;Abgeschlossen;Außendienst
O01920;2023-10-10;;K0367;P0056;SR010;3;157.83;0.15;Abgeschlossen;Online
O01921;10/05/2024;2024-05-20;K0338;P0050;SR011;5;847.73;0.05;Abgeschlossen;Telefon
O01922;2022-08-12;2022-08-13;K0382;P0076;SR002;1;2563.58;0.05;In Bearbeitung;Außendienst
O01923;2023-03-01;2023-03-02;K0263;P0068;SR004;10;262.1;0.0;Storniert;Telefon
O01924;2022-07-01;2022-07-10;K0243;P0069;SR012;1;64.43;0.05;Zurückgestellt;Telefon
O01925;18.02.2024;2024-02-26;K0205;P0072;SR008;1;2622.48;0.0;Abgeschlossen;Außendienst
O01926;13.11.2022;2022-11-24;K0058;P0038;SR020;1;89,28;0.0;Abgeschlossen;Außendienst
O01927;2024-03-30;2024-04-09;K0274;P0029;SR001;5;1855.55;0.05;Zurückgestellt;Online
O01928;2024-04-23;2024-05-01;K0146;P0078;SR006;1;2080.0;0.05;Storniert;Online
O01929;2024-10-03;2024-10-05;K0191;P0009;SR015;1;3295.14;0.0;Abgeschlossen;Online
O01930;2024-06-17;2024-06-21;K0128;P0012;SR004;1;985.69;0.0;Abgeschlossen;Partner
O01931;2024-09-03;2024-09-11;K0110;P0031;SR017;1;81.48;0.0;Abgeschlossen;Telefon
O01932;2023-08-03;2023-08-12;K0213;P0014;SR013;1;1292.45;0.0;Abgeschlossen;Online
O01933;29/04/2022;2022-05-05;K0173;P0042;SR004;10;990.67;0.05;Abgeschlossen;Telefon
O01934;27.07.2024;2024-07-31;K0291;P0064;SR016;1;656.27;0.0;Abgeschlossen;Online
O01935;2022-02-26;2022-02-27;K0270;P0029;SR005;1;1774.65;0.05;Abgeschlossen;Online
O01936;2024-06-15;2024-06-25;K0366;P0036;SR004;2;171.74;0.0;In Bearbeitung;Online
O01937;2022-11-18;2022-11-21;K0184;P0013;SR016;1;196.5;0.0;Abgeschlossen;Online
O01938;2024-02-22;2024-03-05;K0147;P0005;SR013;3;150.84;0.0;Abgeschlossen;Außendienst
O01939;2024-11-04;2024-11-05;K0135;P0014;SR010;1;1239.92;0.05;In Bearbeitung;Außendienst
O01940;2023-07-19;2023-07-27;K0270;P0071;SR015;1;618.45;0.1;Abgeschlossen;Online
O01941;13.09.2023;;K0283;P0037;SR011;1;488.22;0.05;Abgeschlossen;Telefon
O01942;2023-04-26;2023-05-04;K0037;P0032;SR018;1;587.46;0.0;In Bearbeitung;Online
O01943;2023-06-24;2023-07-07;K0195;P0049;SR005;3;833.89;0.0;Abgeschlossen;Online
O01944;2022-07-28;2022-08-11;K0048;P0065;SR005;3;2553.55;0.0;Storniert;Partner
O01945;2023-03-09;2023-03-14;K0156;P0063;SR019;1;74.14;0.0;Abgeschlossen;Online
O01946;2023-10-02;2023-10-03;K0288;P0082;SR001;1;53.63;0.05;Abgeschlossen;Telefon
O01947;2024-07-11;2024-07-12;K0002;P0040;SR013;1;273.97;0.0;Abgeschlossen;Partner
O01948;2024-12-14;2024-12-18;K0339;P0065;SR020;1;2590.03;0.1;In Bearbeitung;Online
O01949;03/11/2023;2023-11-14;K0392;P0020;SR018;2;147.1;0.0;Abgeschlossen;Online
O01950;2022-01-08;2022-01-18;K0136;P0034;SR020;1;307.4;0.0;In Bearbeitung;Partner
O01951;2022-05-26;2022-05-27;K0323;P0052;SR014;1;935.84;0.1;Abgeschlossen;Online
O01952;2024-03-23;2024-03-27;K0024;P0045;SR016;3;258.69;0.2;Abgeschlossen;Telefon
O01953;2024-03-22;2024-03-23;K0085;P0042;SR009;1;946.53;0.0;Zurückgestellt;Telefon
O01954;2024-11-07;2024-11-12;K0194;P0082;SR011;1;58.18;0.0;In Bearbeitung;Online
O01955;2024-06-29;2024-07-07;K0240;P0001;SR001;3;740.81;0.0;Abgeschlossen;Online
O01956;2022-08-15;2022-08-17;K0019;P0057;SR004;2;31.28;0.1;Zurückgestellt;Online
O01957;2022-06-26;2022-07-09;K0138;P0037;SR015;3;462.4;0.0;Abgeschlossen;Außendienst
O01958;2024-02-06;2024-02-09;K0374;P0053;SR013;10;687.62;0.05;In Bearbeitung;Außendienst
O01959;2023-01-04;2023-01-11;K0388;P0008;SR011;10;2998.84;0.0;Abgeschlossen;Außendienst
O01960;2023-03-20;2023-03-30;K0121;P0014;SR016;3;1272.77;0.0;Abgeschlossen;Außendienst
O01961;2024-12-13;2024-12-20;K0383;P0072;SR015;10;2560.57;0.05;Storniert;Außendienst
O01962;2023-05-10;2023-05-15;K0048;P0034;SR005;3;332,62;0.0;Abgeschlossen;Telefon
O01963;2024-09-05;2024-09-19;K0187;P0072;SR002;1;2656.21;0.0;In Bearbeitung;Online
O01964;2024-01-30;2024-02-12;K0301;P0072;SR009;1;2551.38;0.05;Abgeschlossen;Telefon
O01965;09.01.2024;;K0322;P0083;SR011;5;413.56;0.0;Abgeschlossen;Telefon
O01966;2022-11-06;2022-11-12;K0277;P0051;SR020;2;886,66;0.0;Abgeschlossen;Partner
O01967;24.04.2022;2022-04-26;K0025;P0011;SR005;1;170.53;0.1;Abgeschlossen;Telefon
O01968;2022-10-13;2022-10-15;K0383;P0080;SR005;1;519.77;0.05;Abgeschlossen;Außendienst
O01969;2024-04-09;2024-04-17;K0193;P0074;SR002;2;701.15;0.0;Abgeschlossen;Telefon
O01970;2024-04-25;2024-05-09;K0239;P0081;SR007;1;903.16;0.0;Abgeschlossen;Online
O01971;2022-02-12;2022-02-19;K0281;P0018;SR008;1;234.2;0.0;Abgeschlossen;Telefon
O01972;2022-11-15;2022-11-19;K0368;P0029;SR003;3;1842.9;0.0;Abgeschlossen;Telefon
O01973;05.08.2024;2024-08-12;K0303;P0009;SR020;3;3200.99;0.1;Abgeschlossen;Außendienst
O01974;03.04.2024;2024-04-16;K0176;P0018;SR010;1;226.26;0.05;Abgeschlossen;Online
O01975;14/01/2023;2023-01-24;K0085;P0024;SR014;1;822.33;0.0;In Bearbeitung;Online
O01976;2024-11-04;2024-11-06;K0393;P0070;SR016;5;138.78;0.1;Abgeschlossen;Online
O01977;20.10.2024;2024-10-28;K0267;P0004;SR012;1;213.22;0.05;Abgeschlossen;Außendienst
O01978;22.12.2024;2024-12-30;K0358;P0022;SR016;1;140.69;0.05;Abgeschlossen;Online
O01979;2022-08-27;2022-09-03;K0121;P0060;SR006;2;97,47;0.05;Abgeschlossen;Online
O01980;07.12.2023;2023-12-18;K0004;P0023;SR015;2;35.96;0.1;In Bearbeitung;Partner
O01981;2023-12-11;2023-12-13;K0184;P0063;SR011;2;73.26;0.05;Abgeschlossen;Online
O01982;2023-03-24;2023-04-05;K0201;P0059;SR002;1;330.14;0.2;Abgeschlossen;Telefon
O01983;2023-02-25;;K0285;P0038;SR006;1;85.89;0.0;Abgeschlossen;Außendienst
O01984;2022-10-13;2022-10-22;K0086;P0081;SR015;10;951.15;0.0;Abgeschlossen;Partner
O01985;2024-06-22;2024-06-26;K0104;P0011;SR008;10;176,5;0.0;Abgeschlossen;Online
O01986;2023-08-28;2023-08-31;K0316;P0058;SR001;1;281.79;0.0;In Bearbeitung;Telefon
O01987;10/31/2023;2023-11-02;K0108;P0081;SR019;2;904.11;0.0;Abgeschlossen;Online
O01988;2023-09-14;2023-09-26;K0017;P0066;SR001;1;897.37;0.0;Abgeschlossen;Außendienst
O01989;2023-05-08;;K0232;P0018;SR007;2;229.66;0.0;Storniert;Außendienst
O01990;2024-07-24;2024-07-30;K0328;P0036;SR007;2;183.4;0.1;Abgeschlossen;Partner
O01991;2022-09-11;2022-09-18;K0213;P0051;SR008;3;866.1;0.1;Abgeschlossen;Außendienst
O01992;2023-07-25;2023-07-30;K0001;P0033;SR011;1;1121.22;0.0;Abgeschlossen;Online
O01993;2022-07-24;2022-07-30;K0377;P0043;SR004;1;37,65;0.0;Storniert;Außendienst
O01994;01.09.2022;;K0067;P0038;SR004;3;91.39;0.2;Abgeschlossen;Telefon
O01995;11/07/2023;2023-11-21;K0369;P0025;SR005;1;1676.89;0.0;Abgeschlossen;Außendienst
O01996;22.07.2024;2024-08-02;K0167;P0065;SR010;1;2613.15;0.0;Abgeschlossen;Außendienst
O01997;2023-02-11;2023-02-21;K0208;P0023;SR012;3;34.51;0.15;In Bearbeitung;Außendienst
O01998;2022-12-29;;K0093;P0060;SR018;1;97.95;0.0;Abgeschlossen;Online
O01999;2024-08-22;2024-08-24;K0274;P0065;SR001;1;2732.39;0.1;Abgeschlossen;Partner
O02000;2023-08-28;2023-09-08;K0113;P0048;SR014;2;1189.75;0.0;In Bearbeitung;Telefon
O02001;2022-08-08;2022-08-19;K0307;P0078;SR001;1;2103.26;0.0;Abgeschlossen;Online
O02002;2023-10-28;2023-11-10;K0074;P0057;SR013;1;32.01;0.0;Abgeschlossen;Partner
O02003;15.12.2023;2023-12-26;K0238;P0005;SR002;1;138,46;0.0;Abgeschlossen;Telefon
O02004;28.07.2024;2024-08-04;K0264;P0026;SR013;1;92,51;0.05;Storniert;Telefon
O02005;05/08/2022;2022-08-17;K0254;P0036;SR017;1;180.89;0.05;Abgeschlossen;Telefon
O02006;2024-03-17;2024-03-18;K0239;P0014;SR012;3;1213.57;0.0;Abgeschlossen;Telefon
O02007;2024-11-14;2024-11-21;K0075;P0066;SR013;1;957.39;0.0;Abgeschlossen;Telefon
O02008;2022-01-09;2022-01-17;K0365;P0073;SR003;2;256.92;0.2;In Bearbeitung;Partner
O02009;2023-06-02;2023-06-16;K0142;P0041;SR018;1;96.25;0.0;Abgeschlossen;Partner
O02010;07/08/2023;2023-08-18;K0198;P0082;SR013;3;57.8;0.2;Abgeschlossen;Online
O02011;22.11.2024;2024-11-28;K0128;P0044;SR009;2;2154.81;0.05;Abgeschlossen;Telefon
O02012;2024-07-11;2024-07-20;K0187;P0065;SR012;5;2652.16;0.0;Zurückgestellt;Telefon
O02013;2024-09-28;2024-10-12;K0112;P0040;SR005;1;285.49;0.05;Abgeschlossen;Außendienst
O02014;2023-10-10;;K0049;P0082;SR006;2;55.9;0.0;Abgeschlossen;Online
O02015;28.01.2022;2022-02-01;K0257;P0042;SR011;1;998.65;0.0;Zurückgestellt;Online
O02016;2024-03-15;2024-03-21;K0115;P0012;SR008;1;946.51;0.05;Abgeschlossen;Online
O02017;2022-10-14;2022-10-17;K0305;P0007;SR006;1;1849.86;0.0;Abgeschlossen;Partner
O02018;07/13/2024;2024-07-14;K0161;P0048;SR014;1;1172.54;0.0;Abgeschlossen;Online
O02019;08/20/2024;2024-09-02;K0185;P0073;SR011;3;244.03;0.05;Storniert;Telefon
O02020;2023-10-28;2023-10-29;K0347;P0002;SR020;1;1596.3;0.0;Abgeschlossen;Partner
O02021;2024-03-01;2024-03-06;K0324;P0004;SR014;2;205.91;0.05;Storniert;Online
O02022;2022-09-16;2022-09-23;K0298;P0043;SR001;1;36.13;0.0;In Bearbeitung;Telefon
O02023;2024-09-26;2024-10-03;K0111;P0030;SR008;1;34.76;0.0;Abgeschlossen;Telefon
O02024;2024-02-12;2024-02-24;K0380;P0032;SR017;3;582.37;0.2;Storniert;Telefon
O02025;2024-02-07;2024-02-13;K0077;P0008;SR019;1;3074.0;0.05;Abgeschlossen;Partner
O02026;2022-12-20;;K0035;P0044;SR003;2;2018.93;0.0;Abgeschlossen;Telefon
O02027;01.06.2022;2022-06-10;K0059;P0049;SR010;2;840.89;0.1;Abgeschlossen;Telefon
O02028;28/10/2022;;K0081;P0074;SR016;1;687.21;0.0;Abgeschlossen;Telefon
O02029;06.08.2024;2024-08-14;K0065;P0019;SR008;1;1733.11;0.0;Abgeschlossen;Online
O02030;2022-05-08;2022-05-15;K0228;P0022;SR008;1;137.15;0.1;In Bearbeitung;Online
O02031;2023-08-20;2023-08-25;K0216;P0074;SR002;1;721.73;0.0;In Bearbeitung;Online
O02032;2023-06-28;2023-07-06;K0214;P0003;SR020;2;154.16;0.2;Abgeschlossen;Telefon
O02033;19.06.2023;2023-06-20;K0129;P0061;SR017;3;404,38;0.0;Abgeschlossen;Telefon
O02034;2024-11-18;2024-11-27;K0223;P0012;SR007;10;931.04;0.0;Abgeschlossen;Online
O02035;2024-02-13;2024-02-18;K0076;P0052;SR003;1;952.66;0.1;Abgeschlossen;Telefon
O02036;17.02.2023;2023-02-19;K0374;P0051;SR003;10;848.05;0.0;Abgeschlossen;Partner
O02037;2022-09-10;2022-09-13;K0074;P0060;SR008;10;94.88;0.05;Abgeschlossen;Online
O02038;2022-06-25;2022-07-05;K0205;P0003;SR003;1;140.88;0.0;Storniert;Online
O02039;2022-07-30;2022-08-05;K0371;P0052;SR019;1;982.4;0.05;Abgeschlossen;Außendienst
O02040;06/25/2024;2024-07-05;K0218;P0071;SR013;2;624.06;0.0;Abgeschlossen;Online
O02041;2024-08-18;2024-08-19;K0293;P0001;SR003;1;780.05;0.0;Abgeschlossen;Online
O02042;2023-04-16;2023-04-28;K0290;P0061;SR006;1;379.91;0.2;Abgeschlossen;Partner
O02043;2024-08-01;2024-08-12;K0309;P0061;SR012;2;413.82;0.05;Storniert;Telefon
O02044;2022-12-09;2022-12-15;K0232;P0040;SR012;2;276.91;0.1;Abgeschlossen;Telefon
O02045;2023-03-09;2023-03-17;K0146;P0015;SR011;5;307.58;0.1;Abgeschlossen;Partner
O02046;2024-06-28;2024-07-11;K0400;P0079;SR007;3;1141.88;0.1;Abgeschlossen;Telefon
O02047;2023-12-05;2023-12-13;K0193;P0001;SR012;3;758.78;0.05;Abgeschlossen;Online
O02048;2023-07-18;2023-07-23;K0265;P0066;SR005;1;890.79;0.2;In Bearbeitung;Telefon
O02049;2023-06-08;2023-06-13;K0346;P0046;SR017;2;2385.35;0.0;Abgeschlossen;Online
O02050;07/19/2022;2022-07-21;K0226;P0076;SR005;10;2602.76;0.0;In Bearbeitung;Partner
O02051;01.04.2023;2023-04-15;K0347;P0055;SR015;1;117.71;0.0;Abgeschlossen;Online
O02052;2024-12-25;2024-12-26;K0356;P0026;SR014;1;87.82;0.05;Abgeschlossen;Online
O02053;17/11/2023;2023-12-01;K0340;P0018;SR003;2;221.3;0.05;Storniert;Partner
O02054;2022-05-12;2022-05-26;K0053;P0079;SR010;1;1167,55;0.0;In Bearbeitung;Online
O02055;2024-07-22;2024-07-24;K0090;P0075;SR007;2;104,83;0.0;In Bearbeitung;Online
O02056;08.04.2022;2022-04-21;K0094;P0064;SR014;3;677.12;0.15;Abgeschlossen;Partner
O02057;12/10/2024;2024-12-18;K0258;P0067;SR019;1;189.21;0.0;Storniert;Außendienst
O02058;2023-03-13;2023-03-20;K0003;P0015;SR009;5;304.72;0.2;Abgeschlossen;Außendienst
O02059;2023-05-30;2023-06-06;K0358;P0075;SR006;2;102.41;0.0;Abgeschlossen;Partner
O02060;2023-12-17;2023-12-24;K0310;P0032;SR018;5;633.05;0.0;In Bearbeitung;Online
O02061;07.05.2024;2024-05-13;K0032;P0060;SR003;2;102.1;0.2;Abgeschlossen;Online
O02062;2022-04-19;2022-04-23;K0154;P0031;SR009;10;81.28;0.15;Abgeschlossen;Außendienst
O02063;2023-08-06;2023-08-11;K0326;P0084;SR009;5;311.39;0.1;In Bearbeitung;Online
O02064;16/01/2023;2023-01-25;K0358;P0002;SR016;2;1579.7;0.15;Abgeschlossen;Online
O02065;11/02/2024;2024-02-15;K0262;P0043;SR017;1;39.27;0.0;Storniert;Online
O02066;05.06.2022;2022-06-08;K0091;P0044;SR009;2;2087.87;0.0;Abgeschlossen;Partner
O02067;2022-12-26;2023-01-04;K0200;P0076;SR014;1;2548,17;0.0;Abgeschlossen;Partner
O02068;2024-07-31;2024-08-02;K0041;P0029;SR007;3;1748.37;0.05;Storniert;Online
O02069;2024-06-25;2024-07-09;K0224;P0038;SR010;2;86.73;0.15;In Bearbeitung;Außendienst
O02070;2023-05-14;;K0237;P0049;SR001;10;818.61;0.05;In Bearbeitung;Telefon
O02071;2023-03-31;2023-04-05;K0209;P0024;SR009;1;870.05;0.1;Zurückgestellt;Außendienst
O02072;2022-09-22;2022-10-06;K0218;P0023;SR008;3;36.0;0.05;Abgeschlossen;Online
